filename,group,label,fold,benchmark
HSCAD3735.png,HSCAD3735,HS,2,iccad3
NHSCAD34175.png,NHSCAD34175,NHS,4,iccad3
NHSCAD31036.png,NHSCAD31036,NHS,1,iccad3
NHSCAD34866.png,NHSCAD34866,NHS,3,iccad3
HSCAD3772.png,HSCAD3772,HS,0,iccad3
NHSCAD35505.png,NHSCAD35505,NHS,1,iccad3
HSCAD383.png,HSCAD383,HS,2,iccad3
NHSCAD31685.png,NHSCAD31685,NHS,4,iccad3
NHSCAD31888.png,NHSCAD31888,NHS,3,iccad3
NHSCAD33081.png,NHSCAD33081,NHS,0,iccad3
NHSCAD31508.png,NHSCAD31508,NHS,2,iccad3
NHSCAD31279.png,NHSCAD31279,NHS,2,iccad3
NHSCAD35382.png,NHSCAD35382,NHS,1,iccad3
HSCAD3473.png,HSCAD3473,HS,2,iccad3
NHSCAD31772.png,NHSCAD31772,NHS,4,iccad3
NHSCAD35286.png,NHSCAD35286,NHS,0,iccad3
NHSCAD31712.png,NHSCAD31712,NHS,1,iccad3
NHSCAD33702.png,NHSCAD33702,NHS,2,iccad3
NHSCAD31749.png,NHSCAD31749,NHS,3,iccad3
HSCAD3644.png,HSCAD3644,HS,0,iccad3
NHSCAD34254.png,NHSCAD34254,NHS,2,iccad3
NHSCAD31217.png,NHSCAD31217,NHS,1,iccad3
NHSCAD33005.png,NHSCAD33005,NHS,2,iccad3
NHSCAD31085.png,NHSCAD31085,NHS,4,iccad3
HSCAD351.png,HSCAD351,HS,2,iccad3
NHSCAD34805.png,NHSCAD34805,NHS,3,iccad3
NHSCAD32254.png,NHSCAD32254,NHS,3,iccad3
NHSCAD3947.png,NHSCAD3947,NHS,4,iccad3
NHSCAD3977.png,NHSCAD3977,NHS,4,iccad3
NHSCAD33554.png,NHSCAD33554,NHS,3,iccad3
NHSCAD31593.png,NHSCAD31593,NHS,1,iccad3
NHSCAD31756.png,NHSCAD31756,NHS,0,iccad3
NHSCAD32649.png,NHSCAD32649,NHS,4,iccad3
HSCAD3135.png,HSCAD3135,HS,0,iccad3
NHSCAD34529.png,NHSCAD34529,NHS,3,iccad3
NHSCAD31951.png,NHSCAD31951,NHS,0,iccad3
NHSCAD31528.png,NHSCAD31528,NHS,2,iccad3
NHSCAD32076.png,NHSCAD32076,NHS,2,iccad3
NHSCAD33964.png,NHSCAD33964,NHS,3,iccad3
NHSCAD31643.png,NHSCAD31643,NHS,1,iccad3
NHSCAD31254.png,NHSCAD31254,NHS,4,iccad3
NHSCAD35506.png,NHSCAD35506,NHS,0,iccad3
NHSCAD31144.png,NHSCAD31144,NHS,3,iccad3
HSCAD3296.png,HSCAD3296,HS,3,iccad3
NHSCAD32634.png,NHSCAD32634,NHS,3,iccad3
HSCAD3101.png,HSCAD3101,HS,4,iccad3
NHSCAD34569.png,NHSCAD34569,NHS,3,iccad3
NHSCAD32627.png,NHSCAD32627,NHS,3,iccad3
NHSCAD34470.png,NHSCAD34470,NHS,3,iccad3
NHSCAD33947.png,NHSCAD33947,NHS,1,iccad3
HSCAD3870.png,HSCAD3870,HS,1,iccad3
NHSCAD32108.png,NHSCAD32108,NHS,3,iccad3
NHSCAD3998.png,NHSCAD3998,NHS,0,iccad3
NHSCAD31806.png,NHSCAD31806,NHS,0,iccad3
NHSCAD34212.png,NHSCAD34212,NHS,2,iccad3
NHSCAD31102.png,NHSCAD31102,NHS,2,iccad3
NHSCAD35397.png,NHSCAD35397,NHS,0,iccad3
NHSCAD33756.png,NHSCAD33756,NHS,0,iccad3
NHSCAD31270.png,NHSCAD31270,NHS,4,iccad3
NHSCAD32103.png,NHSCAD32103,NHS,3,iccad3
NHSCAD34185.png,NHSCAD34185,NHS,4,iccad3
NHSCAD34398.png,NHSCAD34398,NHS,2,iccad3
HSCAD3797.png,HSCAD3797,HS,1,iccad3
NHSCAD32348.png,NHSCAD32348,NHS,2,iccad3
HSCAD3659.png,HSCAD3659,HS,0,iccad3
NHSCAD35278.png,NHSCAD35278,NHS,2,iccad3
NHSCAD33945.png,NHSCAD33945,NHS,4,iccad3
NHSCAD34912.png,NHSCAD34912,NHS,0,iccad3
NHSCAD32995.png,NHSCAD32995,NHS,4,iccad3
HSCAD3456.png,HSCAD3456,HS,3,iccad3
HSCAD3602.png,HSCAD3602,HS,0,iccad3
NHSCAD34818.png,NHSCAD34818,NHS,2,iccad3
NHSCAD35504.png,NHSCAD35504,NHS,4,iccad3
NHSCAD35049.png,NHSCAD35049,NHS,3,iccad3
HSCAD319.png,HSCAD319,HS,1,iccad3
NHSCAD34430.png,NHSCAD34430,NHS,4,iccad3
NHSCAD33064.png,NHSCAD33064,NHS,2,iccad3
HSCAD3748.png,HSCAD3748,HS,1,iccad3
NHSCAD33067.png,NHSCAD33067,NHS,3,iccad3
NHSCAD33798.png,NHSCAD33798,NHS,1,iccad3
NHSCAD33502.png,NHSCAD33502,NHS,2,iccad3
NHSCAD31590.png,NHSCAD31590,NHS,4,iccad3
NHSCAD32158.png,NHSCAD32158,NHS,1,iccad3
NHSCAD3988.png,NHSCAD3988,NHS,2,iccad3
NHSCAD31764.png,NHSCAD31764,NHS,2,iccad3
NHSCAD31213.png,NHSCAD31213,NHS,2,iccad3
HSCAD3401.png,HSCAD3401,HS,1,iccad3
NHSCAD34840.png,NHSCAD34840,NHS,4,iccad3
HSCAD3848.png,HSCAD3848,HS,2,iccad3
NHSCAD31056.png,NHSCAD31056,NHS,0,iccad3
NHSCAD33040.png,NHSCAD33040,NHS,3,iccad3
HSCAD3160.png,HSCAD3160,HS,1,iccad3
NHSCAD31209.png,NHSCAD31209,NHS,4,iccad3
NHSCAD31070.png,NHSCAD31070,NHS,4,iccad3
NHSCAD32708.png,NHSCAD32708,NHS,2,iccad3
NHSCAD32263.png,NHSCAD32263,NHS,3,iccad3
NHSCAD32955.png,NHSCAD32955,NHS,4,iccad3
NHSCAD34813.png,NHSCAD34813,NHS,2,iccad3
NHSCAD34535.png,NHSCAD34535,NHS,4,iccad3
NHSCAD35299.png,NHSCAD35299,NHS,1,iccad3
NHSCAD31202.png,NHSCAD31202,NHS,3,iccad3
HSCAD3153.png,HSCAD3153,HS,0,iccad3
NHSCAD34499.png,NHSCAD34499,NHS,1,iccad3
NHSCAD33084.png,NHSCAD33084,NHS,3,iccad3
NHSCAD31668.png,NHSCAD31668,NHS,4,iccad3
NHSCAD31811.png,NHSCAD31811,NHS,2,iccad3
HSCAD3232.png,HSCAD3232,HS,3,iccad3
NHSCAD33887.png,NHSCAD33887,NHS,1,iccad3
NHSCAD31700.png,NHSCAD31700,NHS,2,iccad3
NHSCAD31803.png,NHSCAD31803,NHS,1,iccad3
NHSCAD32717.png,NHSCAD32717,NHS,3,iccad3
NHSCAD34345.png,NHSCAD34345,NHS,4,iccad3
NHSCAD35150.png,NHSCAD35150,NHS,3,iccad3
NHSCAD31721.png,NHSCAD31721,NHS,1,iccad3
NHSCAD33372.png,NHSCAD33372,NHS,2,iccad3
NHSCAD33456.png,NHSCAD33456,NHS,0,iccad3
NHSCAD35440.png,NHSCAD35440,NHS,4,iccad3
NHSCAD32048.png,NHSCAD32048,NHS,4,iccad3
NHSCAD34823.png,NHSCAD34823,NHS,2,iccad3
NHSCAD3946.png,NHSCAD3946,NHS,3,iccad3
NHSCAD33479.png,NHSCAD33479,NHS,2,iccad3
NHSCAD31016.png,NHSCAD31016,NHS,0,iccad3
NHSCAD32624.png,NHSCAD32624,NHS,4,iccad3
NHSCAD32044.png,NHSCAD32044,NHS,2,iccad3
NHSCAD34422.png,NHSCAD34422,NHS,1,iccad3
NHSCAD32778.png,NHSCAD32778,NHS,1,iccad3
NHSCAD33494.png,NHSCAD33494,NHS,1,iccad3
NHSCAD33051.png,NHSCAD33051,NHS,0,iccad3
NHSCAD31124.png,NHSCAD31124,NHS,2,iccad3
NHSCAD31366.png,NHSCAD31366,NHS,0,iccad3
NHSCAD33110.png,NHSCAD33110,NHS,4,iccad3
NHSCAD32375.png,NHSCAD32375,NHS,2,iccad3
NHSCAD34624.png,NHSCAD34624,NHS,3,iccad3
NHSCAD31262.png,NHSCAD31262,NHS,1,iccad3
NHSCAD32341.png,NHSCAD32341,NHS,0,iccad3
NHSCAD33943.png,NHSCAD33943,NHS,2,iccad3
NHSCAD32433.png,NHSCAD32433,NHS,0,iccad3
HSCAD3312.png,HSCAD3312,HS,3,iccad3
NHSCAD31041.png,NHSCAD31041,NHS,0,iccad3
NHSCAD33035.png,NHSCAD33035,NHS,4,iccad3
HSCAD3380.png,HSCAD3380,HS,4,iccad3
NHSCAD33230.png,NHSCAD33230,NHS,4,iccad3
NHSCAD33655.png,NHSCAD33655,NHS,3,iccad3
NHSCAD33184.png,NHSCAD33184,NHS,3,iccad3
NHSCAD32451.png,NHSCAD32451,NHS,0,iccad3
NHSCAD32227.png,NHSCAD32227,NHS,1,iccad3
NHSCAD33199.png,NHSCAD33199,NHS,1,iccad3
NHSCAD34733.png,NHSCAD34733,NHS,1,iccad3
HSCAD3438.png,HSCAD3438,HS,1,iccad3
NHSCAD32576.png,NHSCAD32576,NHS,0,iccad3
NHSCAD34148.png,NHSCAD34148,NHS,1,iccad3
NHSCAD34450.png,NHSCAD34450,NHS,0,iccad3
NHSCAD35126.png,NHSCAD35126,NHS,0,iccad3
NHSCAD33760.png,NHSCAD33760,NHS,4,iccad3
NHSCAD32206.png,NHSCAD32206,NHS,1,iccad3
HSCAD3271.png,HSCAD3271,HS,2,iccad3
HSCAD3795.png,HSCAD3795,HS,1,iccad3
NHSCAD32047.png,NHSCAD32047,NHS,1,iccad3
HSCAD3348.png,HSCAD3348,HS,4,iccad3
HSCAD3262.png,HSCAD3262,HS,2,iccad3
NHSCAD32696.png,NHSCAD32696,NHS,0,iccad3
NHSCAD33812.png,NHSCAD33812,NHS,1,iccad3
NHSCAD33490.png,NHSCAD33490,NHS,3,iccad3
NHSCAD32592.png,NHSCAD32592,NHS,1,iccad3
NHSCAD35035.png,NHSCAD35035,NHS,3,iccad3
NHSCAD34291.png,NHSCAD34291,NHS,0,iccad3
NHSCAD33262.png,NHSCAD33262,NHS,1,iccad3
NHSCAD32287.png,NHSCAD32287,NHS,1,iccad3
NHSCAD32430.png,NHSCAD32430,NHS,1,iccad3
HSCAD3295.png,HSCAD3295,HS,2,iccad3
NHSCAD33775.png,NHSCAD33775,NHS,4,iccad3
HSCAD3290.png,HSCAD3290,HS,2,iccad3
NHSCAD34095.png,NHSCAD34095,NHS,4,iccad3
NHSCAD34012.png,NHSCAD34012,NHS,1,iccad3
NHSCAD34941.png,NHSCAD34941,NHS,0,iccad3
NHSCAD34731.png,NHSCAD34731,NHS,0,iccad3
HSCAD3763.png,HSCAD3763,HS,3,iccad3
NHSCAD32601.png,NHSCAD32601,NHS,1,iccad3
NHSCAD32053.png,NHSCAD32053,NHS,3,iccad3
NHSCAD34612.png,NHSCAD34612,NHS,0,iccad3
NHSCAD31446.png,NHSCAD31446,NHS,0,iccad3
NHSCAD33413.png,NHSCAD33413,NHS,2,iccad3
NHSCAD31377.png,NHSCAD31377,NHS,3,iccad3
NHSCAD31472.png,NHSCAD31472,NHS,0,iccad3
NHSCAD34525.png,NHSCAD34525,NHS,4,iccad3
HSCAD3649.png,HSCAD3649,HS,1,iccad3
NHSCAD31106.png,NHSCAD31106,NHS,0,iccad3
NHSCAD32110.png,NHSCAD32110,NHS,4,iccad3
NHSCAD33186.png,NHSCAD33186,NHS,0,iccad3
HSCAD3821.png,HSCAD3821,HS,1,iccad3
HSCAD3905.png,HSCAD3905,HS,2,iccad3
NHSCAD33024.png,NHSCAD33024,NHS,4,iccad3
NHSCAD33805.png,NHSCAD33805,NHS,3,iccad3
NHSCAD32847.png,NHSCAD32847,NHS,0,iccad3
NHSCAD33719.png,NHSCAD33719,NHS,1,iccad3
NHSCAD33599.png,NHSCAD33599,NHS,2,iccad3
NHSCAD32171.png,NHSCAD32171,NHS,0,iccad3
NHSCAD31962.png,NHSCAD31962,NHS,2,iccad3
NHSCAD34244.png,NHSCAD34244,NHS,2,iccad3
NHSCAD31398.png,NHSCAD31398,NHS,2,iccad3
HSCAD363.png,HSCAD363,HS,3,iccad3
NHSCAD35087.png,NHSCAD35087,NHS,0,iccad3
NHSCAD32606.png,NHSCAD32606,NHS,1,iccad3
HSCAD3285.png,HSCAD3285,HS,1,iccad3
NHSCAD34265.png,NHSCAD34265,NHS,4,iccad3
NHSCAD32507.png,NHSCAD32507,NHS,2,iccad3
NHSCAD32328.png,NHSCAD32328,NHS,2,iccad3
NHSCAD32010.png,NHSCAD32010,NHS,3,iccad3
NHSCAD31592.png,NHSCAD31592,NHS,3,iccad3
NHSCAD31335.png,NHSCAD31335,NHS,4,iccad3
HSCAD3610.png,HSCAD3610,HS,4,iccad3
NHSCAD31249.png,NHSCAD31249,NHS,4,iccad3
NHSCAD33069.png,NHSCAD33069,NHS,1,iccad3
HSCAD3242.png,HSCAD3242,HS,4,iccad3
NHSCAD34632.png,NHSCAD34632,NHS,1,iccad3
NHSCAD34359.png,NHSCAD34359,NHS,3,iccad3
NHSCAD32719.png,NHSCAD32719,NHS,2,iccad3
NHSCAD34201.png,NHSCAD34201,NHS,0,iccad3
NHSCAD32389.png,NHSCAD32389,NHS,4,iccad3
NHSCAD33210.png,NHSCAD33210,NHS,3,iccad3
NHSCAD32289.png,NHSCAD32289,NHS,3,iccad3
NHSCAD31141.png,NHSCAD31141,NHS,0,iccad3
NHSCAD35357.png,NHSCAD35357,NHS,1,iccad3
NHSCAD31754.png,NHSCAD31754,NHS,3,iccad3
NHSCAD3928.png,NHSCAD3928,NHS,2,iccad3
HSCAD382.png,HSCAD382,HS,2,iccad3
NHSCAD33317.png,NHSCAD33317,NHS,1,iccad3
NHSCAD34225.png,NHSCAD34225,NHS,4,iccad3
HSCAD3737.png,HSCAD3737,HS,4,iccad3
NHSCAD33416.png,NHSCAD33416,NHS,2,iccad3
NHSCAD31374.png,NHSCAD31374,NHS,3,iccad3
HSCAD3517.png,HSCAD3517,HS,0,iccad3
HSCAD3889.png,HSCAD3889,HS,1,iccad3
NHSCAD35241.png,NHSCAD35241,NHS,0,iccad3
NHSCAD32943.png,NHSCAD32943,NHS,1,iccad3
NHSCAD32935.png,NHSCAD32935,NHS,3,iccad3
NHSCAD32915.png,NHSCAD32915,NHS,4,iccad3
NHSCAD33211.png,NHSCAD33211,NHS,0,iccad3
NHSCAD31997.png,NHSCAD31997,NHS,0,iccad3
NHSCAD32546.png,NHSCAD32546,NHS,0,iccad3
NHSCAD32979.png,NHSCAD32979,NHS,4,iccad3
NHSCAD34652.png,NHSCAD34652,NHS,1,iccad3
NHSCAD31548.png,NHSCAD31548,NHS,4,iccad3
HSCAD3671.png,HSCAD3671,HS,1,iccad3
NHSCAD33733.png,NHSCAD33733,NHS,2,iccad3
NHSCAD33848.png,NHSCAD33848,NHS,1,iccad3
NHSCAD34211.png,NHSCAD34211,NHS,0,iccad3
HSCAD3898.png,HSCAD3898,HS,2,iccad3
NHSCAD35475.png,NHSCAD35475,NHS,4,iccad3
NHSCAD32244.png,NHSCAD32244,NHS,1,iccad3
HSCAD3286.png,HSCAD3286,HS,3,iccad3
NHSCAD32069.png,NHSCAD32069,NHS,3,iccad3
NHSCAD33279.png,NHSCAD33279,NHS,4,iccad3
NHSCAD31532.png,NHSCAD31532,NHS,4,iccad3
NHSCAD32421.png,NHSCAD32421,NHS,0,iccad3
NHSCAD32315.png,NHSCAD32315,NHS,4,iccad3
NHSCAD32839.png,NHSCAD32839,NHS,3,iccad3
NHSCAD32204.png,NHSCAD32204,NHS,3,iccad3
NHSCAD34117.png,NHSCAD34117,NHS,3,iccad3
HSCAD3629.png,HSCAD3629,HS,3,iccad3
HSCAD3276.png,HSCAD3276,HS,1,iccad3
NHSCAD31660.png,NHSCAD31660,NHS,3,iccad3
NHSCAD31059.png,NHSCAD31059,NHS,3,iccad3
NHSCAD34887.png,NHSCAD34887,NHS,1,iccad3
NHSCAD32136.png,NHSCAD32136,NHS,0,iccad3
NHSCAD34191.png,NHSCAD34191,NHS,0,iccad3
NHSCAD33039.png,NHSCAD33039,NHS,2,iccad3
NHSCAD34651.png,NHSCAD34651,NHS,0,iccad3
NHSCAD35231.png,NHSCAD35231,NHS,0,iccad3
HSCAD3882.png,HSCAD3882,HS,0,iccad3
NHSCAD35184.png,NHSCAD35184,NHS,4,iccad3
NHSCAD31382.png,NHSCAD31382,NHS,1,iccad3
NHSCAD34853.png,NHSCAD34853,NHS,2,iccad3
NHSCAD31047.png,NHSCAD31047,NHS,2,iccad3
NHSCAD33012.png,NHSCAD33012,NHS,3,iccad3
NHSCAD33391.png,NHSCAD33391,NHS,1,iccad3
NHSCAD32291.png,NHSCAD32291,NHS,0,iccad3
NHSCAD31255.png,NHSCAD31255,NHS,3,iccad3
NHSCAD31889.png,NHSCAD31889,NHS,1,iccad3
NHSCAD33994.png,NHSCAD33994,NHS,1,iccad3
HSCAD3350.png,HSCAD3350,HS,1,iccad3
NHSCAD34057.png,NHSCAD34057,NHS,3,iccad3
NHSCAD31495.png,NHSCAD31495,NHS,4,iccad3
NHSCAD34507.png,NHSCAD34507,NHS,0,iccad3
NHSCAD31938.png,NHSCAD31938,NHS,1,iccad3
NHSCAD34924.png,NHSCAD34924,NHS,3,iccad3
NHSCAD34533.png,NHSCAD34533,NHS,0,iccad3
NHSCAD32329.png,NHSCAD32329,NHS,3,iccad3
HSCAD3364.png,HSCAD3364,HS,0,iccad3
NHSCAD32541.png,NHSCAD32541,NHS,1,iccad3
NHSCAD33590.png,NHSCAD33590,NHS,3,iccad3
NHSCAD33439.png,NHSCAD33439,NHS,3,iccad3
NHSCAD31107.png,NHSCAD31107,NHS,1,iccad3
NHSCAD35320.png,NHSCAD35320,NHS,4,iccad3
NHSCAD34837.png,NHSCAD34837,NHS,1,iccad3
NHSCAD33787.png,NHSCAD33787,NHS,1,iccad3
HSCAD3431.png,HSCAD3431,HS,4,iccad3
NHSCAD34538.png,NHSCAD34538,NHS,0,iccad3
NHSCAD35509.png,NHSCAD35509,NHS,4,iccad3
NHSCAD33583.png,NHSCAD33583,NHS,4,iccad3
NHSCAD31676.png,NHSCAD31676,NHS,0,iccad3
NHSCAD34248.png,NHSCAD34248,NHS,1,iccad3
HSCAD3689.png,HSCAD3689,HS,0,iccad3
NHSCAD31966.png,NHSCAD31966,NHS,0,iccad3
HSCAD3765.png,HSCAD3765,HS,1,iccad3
NHSCAD32474.png,NHSCAD32474,NHS,3,iccad3
HSCAD387.png,HSCAD387,HS,4,iccad3
NHSCAD33880.png,NHSCAD33880,NHS,3,iccad3
HSCAD3426.png,HSCAD3426,HS,2,iccad3
NHSCAD32242.png,NHSCAD32242,NHS,3,iccad3
NHSCAD32296.png,NHSCAD32296,NHS,0,iccad3
NHSCAD32826.png,NHSCAD32826,NHS,1,iccad3
NHSCAD32214.png,NHSCAD32214,NHS,2,iccad3
HSCAD3879.png,HSCAD3879,HS,1,iccad3
NHSCAD31821.png,NHSCAD31821,NHS,3,iccad3
NHSCAD32237.png,NHSCAD32237,NHS,3,iccad3
NHSCAD31724.png,NHSCAD31724,NHS,4,iccad3
NHSCAD33122.png,NHSCAD33122,NHS,1,iccad3
HSCAD3466.png,HSCAD3466,HS,4,iccad3
HSCAD3531.png,HSCAD3531,HS,1,iccad3
HSCAD3501.png,HSCAD3501,HS,3,iccad3
NHSCAD34433.png,NHSCAD34433,NHS,2,iccad3
NHSCAD32465.png,NHSCAD32465,NHS,4,iccad3
NHSCAD31799.png,NHSCAD31799,NHS,2,iccad3
NHSCAD33363.png,NHSCAD33363,NHS,3,iccad3
NHSCAD34289.png,NHSCAD34289,NHS,3,iccad3
NHSCAD34102.png,NHSCAD34102,NHS,0,iccad3
NHSCAD34972.png,NHSCAD34972,NHS,2,iccad3
NHSCAD33564.png,NHSCAD33564,NHS,2,iccad3
NHSCAD3957.png,NHSCAD3957,NHS,4,iccad3
NHSCAD32898.png,NHSCAD32898,NHS,0,iccad3
NHSCAD34046.png,NHSCAD34046,NHS,0,iccad3
HSCAD399.png,HSCAD399,HS,3,iccad3
NHSCAD31972.png,NHSCAD31972,NHS,2,iccad3
NHSCAD32046.png,NHSCAD32046,NHS,0,iccad3
NHSCAD35479.png,NHSCAD35479,NHS,0,iccad3
NHSCAD33068.png,NHSCAD33068,NHS,4,iccad3
NHSCAD31462.png,NHSCAD31462,NHS,1,iccad3
NHSCAD34389.png,NHSCAD34389,NHS,2,iccad3
NHSCAD31842.png,NHSCAD31842,NHS,2,iccad3
NHSCAD34709.png,NHSCAD34709,NHS,3,iccad3
NHSCAD31713.png,NHSCAD31713,NHS,2,iccad3
NHSCAD33106.png,NHSCAD33106,NHS,0,iccad3
NHSCAD34223.png,NHSCAD34223,NHS,2,iccad3
NHSCAD33663.png,NHSCAD33663,NHS,2,iccad3
NHSCAD33318.png,NHSCAD33318,NHS,2,iccad3
NHSCAD33145.png,NHSCAD33145,NHS,2,iccad3
NHSCAD31363.png,NHSCAD31363,NHS,1,iccad3
NHSCAD32280.png,NHSCAD32280,NHS,4,iccad3
HSCAD3349.png,HSCAD3349,HS,0,iccad3
NHSCAD34375.png,NHSCAD34375,NHS,2,iccad3
HSCAD3715.png,HSCAD3715,HS,0,iccad3
NHSCAD3968.png,NHSCAD3968,NHS,1,iccad3
HSCAD3246.png,HSCAD3246,HS,3,iccad3
HSCAD3835.png,HSCAD3835,HS,4,iccad3
NHSCAD31108.png,NHSCAD31108,NHS,2,iccad3
NHSCAD34927.png,NHSCAD34927,NHS,2,iccad3
NHSCAD35450.png,NHSCAD35450,NHS,4,iccad3
NHSCAD32550.png,NHSCAD32550,NHS,4,iccad3
NHSCAD33635.png,NHSCAD33635,NHS,3,iccad3
NHSCAD33044.png,NHSCAD33044,NHS,2,iccad3
NHSCAD34216.png,NHSCAD34216,NHS,0,iccad3
NHSCAD31769.png,NHSCAD31769,NHS,2,iccad3
NHSCAD33335.png,NHSCAD33335,NHS,3,iccad3
NHSCAD33949.png,NHSCAD33949,NHS,3,iccad3
NHSCAD33608.png,NHSCAD33608,NHS,1,iccad3
NHSCAD34412.png,NHSCAD34412,NHS,0,iccad3
NHSCAD33885.png,NHSCAD33885,NHS,4,iccad3
NHSCAD34336.png,NHSCAD34336,NHS,0,iccad3
HSCAD3681.png,HSCAD3681,HS,1,iccad3
NHSCAD34346.png,NHSCAD34346,NHS,2,iccad3
NHSCAD34054.png,NHSCAD34054,NHS,3,iccad3
NHSCAD32570.png,NHSCAD32570,NHS,3,iccad3
NHSCAD33569.png,NHSCAD33569,NHS,3,iccad3
NHSCAD31981.png,NHSCAD31981,NHS,0,iccad3
NHSCAD34584.png,NHSCAD34584,NHS,3,iccad3
NHSCAD34011.png,NHSCAD34011,NHS,0,iccad3
NHSCAD34993.png,NHSCAD34993,NHS,1,iccad3
NHSCAD34957.png,NHSCAD34957,NHS,1,iccad3
NHSCAD32449.png,NHSCAD32449,NHS,3,iccad3
NHSCAD32157.png,NHSCAD32157,NHS,2,iccad3
HSCAD381.png,HSCAD381,HS,2,iccad3
NHSCAD35518.png,NHSCAD35518,NHS,1,iccad3
NHSCAD33762.png,NHSCAD33762,NHS,0,iccad3
NHSCAD33520.png,NHSCAD33520,NHS,4,iccad3
NHSCAD32269.png,NHSCAD32269,NHS,1,iccad3
NHSCAD33464.png,NHSCAD33464,NHS,4,iccad3
NHSCAD35051.png,NHSCAD35051,NHS,0,iccad3
NHSCAD32264.png,NHSCAD32264,NHS,1,iccad3
NHSCAD31103.png,NHSCAD31103,NHS,1,iccad3
NHSCAD35310.png,NHSCAD35310,NHS,4,iccad3
NHSCAD31477.png,NHSCAD31477,NHS,0,iccad3
NHSCAD32692.png,NHSCAD32692,NHS,1,iccad3
NHSCAD34556.png,NHSCAD34556,NHS,0,iccad3
NHSCAD31273.png,NHSCAD31273,NHS,1,iccad3
HSCAD3115.png,HSCAD3115,HS,3,iccad3
NHSCAD34145.png,NHSCAD34145,NHS,4,iccad3
NHSCAD32056.png,NHSCAD32056,NHS,0,iccad3
NHSCAD31473.png,NHSCAD31473,NHS,1,iccad3
HSCAD3200.png,HSCAD3200,HS,3,iccad3
NHSCAD35032.png,NHSCAD35032,NHS,2,iccad3
NHSCAD31111.png,NHSCAD31111,NHS,4,iccad3
NHSCAD35484.png,NHSCAD35484,NHS,4,iccad3
NHSCAD35066.png,NHSCAD35066,NHS,0,iccad3
NHSCAD33717.png,NHSCAD33717,NHS,2,iccad3
NHSCAD33928.png,NHSCAD33928,NHS,2,iccad3
NHSCAD33118.png,NHSCAD33118,NHS,1,iccad3
NHSCAD31960.png,NHSCAD31960,NHS,3,iccad3
NHSCAD33257.png,NHSCAD33257,NHS,1,iccad3
NHSCAD33192.png,NHSCAD33192,NHS,0,iccad3
NHSCAD32297.png,NHSCAD32297,NHS,1,iccad3
NHSCAD34784.png,NHSCAD34784,NHS,2,iccad3
NHSCAD31720.png,NHSCAD31720,NHS,2,iccad3
HSCAD3184.png,HSCAD3184,HS,0,iccad3
NHSCAD35432.png,NHSCAD35432,NHS,0,iccad3
NHSCAD35240.png,NHSCAD35240,NHS,4,iccad3
NHSCAD33703.png,NHSCAD33703,NHS,4,iccad3
HSCAD3880.png,HSCAD3880,HS,2,iccad3
HSCAD3217.png,HSCAD3217,HS,1,iccad3
NHSCAD33535.png,NHSCAD33535,NHS,4,iccad3
NHSCAD32825.png,NHSCAD32825,NHS,1,iccad3
NHSCAD32340.png,NHSCAD32340,NHS,3,iccad3
NHSCAD3987.png,NHSCAD3987,NHS,4,iccad3
NHSCAD35175.png,NHSCAD35175,NHS,1,iccad3
NHSCAD31665.png,NHSCAD31665,NHS,3,iccad3
NHSCAD33715.png,NHSCAD33715,NHS,3,iccad3
NHSCAD32831.png,NHSCAD32831,NHS,0,iccad3
NHSCAD32960.png,NHSCAD32960,NHS,4,iccad3
NHSCAD35473.png,NHSCAD35473,NHS,0,iccad3
NHSCAD34278.png,NHSCAD34278,NHS,2,iccad3
NHSCAD35188.png,NHSCAD35188,NHS,2,iccad3
NHSCAD31991.png,NHSCAD31991,NHS,1,iccad3
NHSCAD33803.png,NHSCAD33803,NHS,1,iccad3
NHSCAD35008.png,NHSCAD35008,NHS,3,iccad3
NHSCAD35103.png,NHSCAD35103,NHS,2,iccad3
NHSCAD32869.png,NHSCAD32869,NHS,0,iccad3
NHSCAD33879.png,NHSCAD33879,NHS,2,iccad3
NHSCAD35210.png,NHSCAD35210,NHS,3,iccad3
HSCAD3289.png,HSCAD3289,HS,1,iccad3
NHSCAD33305.png,NHSCAD33305,NHS,4,iccad3
NHSCAD31394.png,NHSCAD31394,NHS,3,iccad3
NHSCAD33316.png,NHSCAD33316,NHS,0,iccad3
HSCAD3110.png,HSCAD3110,HS,3,iccad3
HSCAD3335.png,HSCAD3335,HS,4,iccad3
NHSCAD35185.png,NHSCAD35185,NHS,1,iccad3
NHSCAD33420.png,NHSCAD33420,NHS,4,iccad3
HSCAD3163.png,HSCAD3163,HS,2,iccad3
NHSCAD32823.png,NHSCAD32823,NHS,0,iccad3
NHSCAD31989.png,NHSCAD31989,NHS,1,iccad3
NHSCAD34544.png,NHSCAD34544,NHS,3,iccad3
HSCAD3260.png,HSCAD3260,HS,0,iccad3
NHSCAD32800.png,NHSCAD32800,NHS,4,iccad3
HSCAD3494.png,HSCAD3494,HS,4,iccad3
NHSCAD33606.png,NHSCAD33606,NHS,4,iccad3
NHSCAD32543.png,NHSCAD32543,NHS,0,iccad3
NHSCAD32127.png,NHSCAD32127,NHS,3,iccad3
NHSCAD32246.png,NHSCAD32246,NHS,2,iccad3
NHSCAD32504.png,NHSCAD32504,NHS,1,iccad3
NHSCAD33688.png,NHSCAD33688,NHS,1,iccad3
